"Weekly Measles Incidence, 1928-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1996,50,-,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,-,0.00,0.00,-,0.00,-,0.01,-,0.00,0.00,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00
1996,51,-,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,-,0.00,0.00,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,-,0.00,0.00,-,0.00,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00
1996,52,-,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,-,0.00,0.00,-,0.00,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00
1997,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,4,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,5,-,-,-,-,0.00,-,-,-,-,-,-,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,6,-,-,-,-,0.00,-,-,-,-,-,-,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,7,0.14,0.16,0.08,0.12,0.04,0.72,-,-,0.35,0.01,-,0.08,6.59,0.02,-,0.28,-,-,-,0.32,0.48,0.74,0.07,0.21,0.14,-,-,0.06,-,1.93,-,0.34,0.07,-,0.15,0.30,-,0.09,0.06,0.49,0.05,0.13,0.05,0.01,-,9.88,0.03,0.23,0.05,-,0.61
1997,8,-,-,-,-,-,-,-,-,-,-,-,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,9,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-
1997,10,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,11,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,0.02,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,12,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,13,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,14,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-
1997,15,-,-,-,-,0.00,-,-,-,-,-,-,0.00,-,0.02,-,-,-,-,-,-,-,-,0.00,-,-,0.02,-,-,-,-,-,-,0.00,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-
1997,16,-,-,-,-,0.00,-,-,-,-,0.01,-,0.00,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,0.00,-,-,-,-,-,0.00,-,-,-,-,0.01,-,-,-,-,-,-,-
1997,17,-,-,-,-,0.00,-,-,-,-,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,-,-,-,-,-
1997,18,-,-,0.02,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,0.00,-,-,1.07,-,0.00,-,-,-,-,-,-,-
1997,19,-,-,0.00,-,0.01,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,0.00,-,-,-,-,-,-,0.01,-,-,-,-,-,0.00,-,-,0.00,-,0.01,-,-,-,-,-,-,-
1997,20,-,-,0.02,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,0.00,-,-,-,-,0.00,-,0.00,-,-,-,-,-,0.00,-,-,0.00,-,0.01,-,-,-,-,-,-,-
1997,21,-,-,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,0.00,-,-,-,-,0.00,-,0.00,-,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,22,-,-,0.06,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.02,-,0.00,-,-,-,-,0.00,-,0.00,-,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,23,-,-,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,0.00,-,-,-,-,0.00,-,0.00,0.00,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,24,-,-,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,-,0.00,0.00,-,0.00,-,-,-,-,0.00,-,0.00,0.00,-,-,-,-,0.03,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,25,-,-,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,0.00,0.01,0.00,-,0.00,-,-,-,-,0.00,-,0.00,0.00,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,26,-,-,0.00,-,0.00,-,0.00,-,0.00,0.01,-,0.00,-,0.01,-,-,-,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,0.00,-,0.00,0.00,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,27,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,0.00,0.00,-,0.01,0.00,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,28,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,-,-,-,-,-
1997,29,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,-,0.02,0.02,0.00,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,0.00,-,-,-,-,0.01,-,-,0.00,-,0.00,-,-,0.00,-,-,-,-
1997,30,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,-,0.00,0.02,0.00,0.02,-,0.00,-,-,-,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,-,0.00,-,0.00,-,-,0.00,-,-,-,-
1997,31,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,-,0.00,0.05,0.00,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,0.01,-,-,-,-,0.00,-,-,0.00,-,0.01,0.05,-,0.00,0.02,-,-,-
1997,32,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.01,0.00,-,-,-,-,0.02,-,0.00,0.00,-,0.01,0.00,-,0.00,0.00,-,-,-
1997,33,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.01,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,0.06,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,34,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.01,0.00,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,35,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.02,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.02,-,-,-
1997,36,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.02,-,0.00,-,-,0.00,0.00,0.00,0.00,0.00,0.01,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,37,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.06,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,38,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.02,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,39,-,-,0.00,-,0.01,-,0.00,-,0.00,0.00,0.00,0.08,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,40,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,41,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,-,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,-
1997,42,-,-,0.00,-,0.00,-,0.00,-,0.00,0.02,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.06,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,-
1997,43,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.02,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,-
1997,44,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.03,0.00,0.00,-,0.00,-,-,-,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,-
1997,45,-,-,0.00,-,0.01,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,-
1997,46,-,-,0.00,-,0.01,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,47,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.01,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,48,-,-,0.00,-,0.00,-,0.00,-,0.00,0.01,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,49,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,50,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.01,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,51,-,-,0.00,-,0.00,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1997,52,-,-,0.00,-,0.01,-,0.00,-,0.00,0.00,0.00,0.00,-,0.00,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,-,0.00,-,-,0.00,0.00,0.00,-,0.00,0.00,-,-,0.00,-,0.00,-,0.00,0.00,-,0.00,0.00,-,0.00,0.00,-,-,-
1998,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,8,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,10,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,11,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,12,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,13,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,14,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,15,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,18,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,19,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.03,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,20,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,21,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.01,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,22,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.02,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-
1998,23,-,-,-,-,0.00,-,-,0.00,-,0.01,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.04,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,0.00,-,-,-
1998,24,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.08,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,0.00,0.00,-,-,-
1998,25,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,-,0.00,0.00,-,-,-
1998,26,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.02,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,-,0.00,0.00,-,-,-
1998,27,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.02,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,-,0.00,0.00,-,-,-
1998,28,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,-,0.00,0.00,-,-,-
1998,29,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-
1998,30,-,-,-,-,0.00,-,-,0.00,-,0.00,0.01,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.02,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-
1998,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,33,-,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-
1998,34,0.00,-,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,-,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-
1998,35,0.00,0.00,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,0.02,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,-,-,-,0.00,0.00,0.00,-,-,-
1998,36,0.00,0.00,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,0.03,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,37,0.00,0.00,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,38,0.00,1.13,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,39,0.00,0.81,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,-,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,42,0.00,0.00,-,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,43,0.00,0.48,0.02,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,44,0.00,0.00,0.04,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.01,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
1998,45,0.00,0.00,0.00,-,0.00,-,-,0.00,-,0.00,0.00,-,-,-,0.00,0.00,-,-,0.00,-,0.00,0.00,0.00,-,-,-,-,-,-,-,0.00,-,-,-,-,0.00,-,-,0.00,-,-,-,0.00,-,-,0.00,0.00,0.00,-,-,-
